id,text,term,label
1345,"Barbecued codfish was gorgeously moist - as if poached - yet the fabulous texture was let down by curiously bland seasoning - a spice rub might have overwhelmed, however herb mix or other sauce would have done much to enhance.",herb mix,negative
1345,"Barbecued codfish was gorgeously moist - as if poached - yet the fabulous texture was let down by curiously bland seasoning - a spice rub might have overwhelmed, however herb mix or other sauce would have done much to enhance.",sauce,negative
1346,"Overall, the ingredients and technique are there and I am encouraged enough to return at lunch or dinner to see whether the boldness of the flavour palette improves.",ingredients,positive
1346,"Overall, the ingredients and technique are there and I am encouraged enough to return at lunch or dinner to see whether the boldness of the flavour palette improves.",technique,positive
1346,"Overall, the ingredients and technique are there and I am encouraged enough to return at lunch or dinner to see whether the boldness of the flavour palette improves.",lunch,neutral
1346,"Overall, the ingredients and technique are there and I am encouraged enough to return at lunch or dinner to see whether the boldness of the flavour palette improves.",dinner,neutral
135,"And it all comes at a very reasonable price (congee, noodles, and rice dishes are no more than $3-6 each).",price,positive
135,"And it all comes at a very reasonable price (congee, noodles, and rice dishes are no more than $3-6 each).",congee,neutral
135,"And it all comes at a very reasonable price (congee, noodles, and rice dishes are no more than $3-6 each).",noodles,neutral
135,"And it all comes at a very reasonable price (congee, noodles, and rice dishes are no more than $3-6 each).",rice dishes,neutral
1352,Hats off to the chef.,chef,positive
1353,"Decent Thai food in cute - though a bit dank - little Nolita hangout, BUT service terrible.",Thai food,positive
1353,"Decent Thai food in cute - though a bit dank - little Nolita hangout, BUT service terrible.",service,negative
1355,"Drinks got screwed up, she acted put upon.",Drinks,negative
1357,Total hipster-wannabe attitude in an otherwise sweet spot.,spot,positive
1358,Really tasty spring rolls and noodles for a good price though.,spring rolls,positive
1358,Really tasty spring rolls and noodles for a good price though.,noodles,positive
1358,Really tasty spring rolls and noodles for a good price though.,price,positive
136,The takeout is great too since they give high quality tupperware as well.,takeout,positive
1362,"Really though, where's the seasoning?",seasoning,negative
1363,This food is asian-air fusion.,food,neutral
1366,"The drinks are a saving grace, but service staff, please, get over yourselves.",drinks,positive
1366,"The drinks are a saving grace, but service staff, please, get over yourselves.",service staff,negative
137,This place is always very crowded and popular.,place,positive
1370,I'm still mad that i had to pay for lousy food.,food,negative
1371,The hanger steak was like rubber and the tuna was flavorless not to mention it tasted like it had just been thawed.,hanger steak,negative
1371,The hanger steak was like rubber and the tuna was flavorless not to mention it tasted like it had just been thawed.,tuna,negative
1372,Service was also horrible and the ambience is not that great.,Service,negative
1372,Service was also horrible and the ambience is not that great.,ambience,negative
1373,DO not try unless you're just going there to hang out like the rest of the hipsters who apparently have no sense of taste.,taste,negative
1377,"I found it on a cold night, the perfect spot to warm up.",spot,positive
1378,I recieved prompt service with a smile.,service,positive
1381,Tried the pad see ew on the recommendation of the last reviewer since it's one of my favorite dishes.,pad see ew,neutral
1381,Tried the pad see ew on the recommendation of the last reviewer since it's one of my favorite dishes.,dishes,positive
1382,It was not above ordinary and the beef version had cheap (undercooked) beef.,beef version,negative
1382,It was not above ordinary and the beef version had cheap (undercooked) beef.,beef,negative
1383,I also ordered for delivery and the restaurant forgot half the order.,delivery,negative
1383,I also ordered for delivery and the restaurant forgot half the order.,order,negative
1384,Incredible food at a very agreable price brings me back just about every other day to this authentic Thai restaurant.,food,positive
1384,Incredible food at a very agreable price brings me back just about every other day to this authentic Thai restaurant.,price,positive
1385,"Service is extraordinary, yet not overbearing, and the decor brings a taste of trendy SoHo into Queens.",Service,positive
1385,"Service is extraordinary, yet not overbearing, and the decor brings a taste of trendy SoHo into Queens.",decor,positive
1386,"The food's dazzling flavors overwhelm the palate, truly embracing the beauty of authentic Thai cuisine.",food,positive
1386,"The food's dazzling flavors overwhelm the palate, truly embracing the beauty of authentic Thai cuisine.",Thai cuisine,positive
1386,"The food's dazzling flavors overwhelm the palate, truly embracing the beauty of authentic Thai cuisine.",flavors,positive
1387,Try the Pad Se-Ew or Chicken with Cashew Nuts for a memorable and repeatable experience.,Pad Se-Ew,positive
1387,Try the Pad Se-Ew or Chicken with Cashew Nuts for a memorable and repeatable experience.,Chicken with Cashew Nuts,positive
139,The food here does a great service to the name (Cantonese that is...).,food,positive
139,The food here does a great service to the name (Cantonese that is...).,Cantonese,positive
1393,I really liked the noodle dishes at Rice Avenue compared to their Green Curry dish.,noodle dishes,positive
1393,I really liked the noodle dishes at Rice Avenue compared to their Green Curry dish.,Green Curry dish,negative
1394,The atmosphere is much better than Sripraphai (more modern and sleek).,atmosphere,positive
1395,Another plus is most of the entrees are approx.,entrees,positive
1398,"Delicious food, excellent service, and a pretty atmosphere make this a great choice for dinner and the $5.99 lunch buffet makes it an even better choice for lunch!",food,positive
1398,"Delicious food, excellent service, and a pretty atmosphere make this a great choice for dinner and the $5.99 lunch buffet makes it an even better choice for lunch!",service,positive
1398,"Delicious food, excellent service, and a pretty atmosphere make this a great choice for dinner and the $5.99 lunch buffet makes it an even better choice for lunch!",atmosphere,positive
1398,"Delicious food, excellent service, and a pretty atmosphere make this a great choice for dinner and the $5.99 lunch buffet makes it an even better choice for lunch!",lunch buffet,positive
1398,"Delicious food, excellent service, and a pretty atmosphere make this a great choice for dinner and the $5.99 lunch buffet makes it an even better choice for lunch!",dinner,positive
